id,name,show1,show2,show3,show4,show5,show6,show7,show8,show9,show10
7489,Annie,0,13,0,51,0,0,60,0,58,0
7490,Basil,0,0,0,48,0,0,0,0,48,0
7491,Benjaman,0,0,21,0,0,0,5,3,0,7
7492,Caleb,0,0,6,0,26,0,0,74,87,61
7493,Carlton,0,81,0,0,0,0,0,0,0,0
7494,Carter,0,82,0,0,82,41,0,0,10,3
7495,Clint,0,0,0,22,41,36,59,90,68,0
7496,Elliott,44,6,54,0,0,40,0,0,45,0
7497,Elzie,84,9,26,20,0,0,0,0,0,12
7498,Hezekiah,4,0,75,0,0,86,87,0,0,5
7499,Kelly,14,78,34,10,98,0,0,0,0,28
7500,King,0,0,36,0,0,0,62,0,0,0
7501,Lew,48,0,0,0,71,73,0,0,0,0
7502,Lionel,25,0,0,0,0,0,95,0,53,30
7503,Margaret,0,90,0,0,0,64,42,0,33,0
7504,Mason,0,0,0,89,32,10,44,98,90,10
7505,Newt,5,38,0,4,0,42,0,0,0,0
7506,Orval,66,55,14,58,23,53,0,0,0,95
7507,Palmer,0,0,0,0,34,30,45,0,0,55
7508,Ramon,99,8,0,34,0,0,0,0,0,0
7509,Richmond,0,87,97,24,88,0,0,32,15,0
7510,Roderick,0,0,69,26,0,27,60,81,0,43
7511,Turner,0,92,83,0,0,92,32,83,98,70
7512,Vivian,34,0,0,43,9,87,100,0,0,0
7513,Wilford,78,0,88,0,0,0,0,0,37,41
7514,Williams,0,95,0,41,77,12,9,0,0,18
7515,Addison,2,91,99,0,0,54,0,0,94,0
7516,Albin,45,0,67,0,0,0,38,0,0,41
7517,Anna,0,58,59,98,50,39,0,80,77,0
7518,Baxter,11,76,65,63,22,0,65,87,1,11
7519,Billie,0,0,0,0,97,48,0,67,62,0
7520,Blaine,0,73,0,30,11,68,0,66,0,0
7521,Bruno,0,0,84,5,0,0,33,73,85,82
7522,Clair,0,5,92,0,18,0,67,66,12,28
7523,Clare,55,27,0,95,54,42,36,75,0,0
7524,Davis,7,100,0,96,71,48,29,0,0,0
7525,Enos,0,36,0,0,26,47,62,98,2,4
7526,Frances,99,0,0,0,0,33,15,5,0,94
7527,Hamp,87,71,0,0,0,0,0,0,5,85
7528,Harris,0,0,0,41,0,69,5,0,15,76
7529,Hollis,0,86,80,49,0,17,88,24,0,0
7530,Isadore,75,0,10,0,43,0,59,0,0,0
7531,Jordan,23,0,0,12,43,0,82,57,7,74
7532,June,20,12,88,21,0,88,51,30,0,0
7533,Louise,0,94,0,77,0,8,0,70,0,0
7534,Merrill,39,0,0,31,0,56,0,0,0,0
7535,Orrin,0,28,93,40,0,36,0,25,98,0
7536,Pablo,92,0,18,0,48,48,73,0,0,12
7537,Perley,0,0,0,0,53,0,6,27,0,0
7538,Rupert,0,0,0,0,0,81,0,0,42,0
7539,Troy,46,0,0,0,0,3,0,30,59,5
7540,Warner,0,4,57,45,22,0,40,95,0,21
7541,Washington,21,0,0,0,0,79,62,0,87,0
7542,Wilburn,0,0,0,0,0,0,41,0,0,34
7543,Young,54,55,16,44,21,0,0,70,64,0
7544,Abel,5,24,0,57,93,0,91,27,0,82
7545,Aloysius,0,45,97,42,29,0,0,38,0,0
7546,Aron,0,26,74,89,50,23,79,0,0,0
7547,Arvid,0,76,91,0,0,39,76,8,0,0
7548,Benjamine,0,0,35,91,31,78,0,0,52,0
7549,Bertha,3,97,0,43,59,0,0,0,67,51
7550,Bonnie,0,0,0,50,0,78,0,20,0,65
7551,Brown,0,8,77,98,63,0,53,0,58,32
7552,Casper,24,0,0,19,73,0,17,0,3,82
7553,Connie,0,0,0,41,0,0,0,50,0,20
7554,Cyril,0,12,0,0,51,0,0,0,74,87
7555,Dale,0,5,0,96,0,13,0,0,0,51
7556,Dorsey,37,0,0,25,0,58,0,0,39,0
7557,Emmitt,25,96,0,0,0,9,0,35,2,0
7558,Erastus,86,72,0,66,73,0,0,85,0,0
7559,Eric,47,0,0,57,37,97,77,30,0,0
7560,Ezekiel,0,0,0,0,24,0,99,0,30,53
7561,Finis,26,54,100,95,14,79,0,40,27,18
7562,Giles,15,43,0,0,71,0,84,0,0,0
7563,Hamilton,13,33,0,53,0,88,0,0,0,29
7564,Harve,2,0,53,76,0,62,86,0,58,4
7565,Issac,0,0,29,0,0,78,0,69,49,67
7566,Johnson,0,0,66,0,76,18,0,35,35,5
7567,Jonah,8,0,0,0,71,37,16,34,0,12
7568,Jules,13,37,37,0,0,0,99,0,0,0
7569,Lem,0,72,7,0,79,0,0,96,0,36
7570,Lucien,0,0,13,26,77,0,0,32,98,98
7571,Mathias,0,81,0,0,0,0,29,0,17,80
7572,Minnie,0,0,0,0,0,0,0,0,0,90
7573,Myles,0,0,66,0,65,32,18,0,0,71
7574,Orlando,45,0,0,53,0,0,23,62,0,0
7575,Ottis,91,0,0,0,0,0,59,39,99,94
7576,Reginald,0,81,0,36,65,0,0,0,0,76
7577,Rollin,0,0,0,84,0,0,0,86,43,4
7578,Saul,0,74,16,20,0,41,0,56,0,65
7579,Tracy,74,37,66,0,0,0,0,0,64,2
7580,Wash,0,67,0,9,54,69,0,0,0,17
7581,Webster,0,0,0,58,7,0,0,0,0,0
7582,Wyatt,0,91,0,87,30,0,69,0,77,53
7583,Alice,27,33,66,71,92,9,0,0,0,22
7584,Alma,0,71,3,5,0,61,52,0,79,0
7585,Alonza,0,34,98,0,0,0,23,35,0,58
7586,Alvah,47,27,0,0,0,56,0,86,55,90
7587,Antone,0,95,53,4,38,46,94,62,0,17
7588,Art,0,0,0,0,0,0,0,58,0,0
7589,Ashley,18,40,22,20,45,0,65,82,0,0
7590,Benny,76,85,0,4,0,54,82,0,0,30
7591,Bernhard,51,61,0,47,0,0,0,75,40,92
7592,Bertie,28,0,89,14,0,17,0,40,14,0
7593,Buster,82,0,0,84,0,50,36,11,0,0
7594,Cicero,0,40,0,40,0,0,62,85,0,0
7595,Colonel,69,0,0,91,0,75,0,0,0,49
7596,Dillard,69,0,0,84,100,80,37,0,0,0
7597,Doc,26,48,0,15,0,0,0,0,100,79
7598,Eldridge,0,0,0,0,0,19,0,20,47,0
7599,Elmore,0,0,0,0,0,55,0,76,43,84
7600,Ennis,0,34,0,19,0,58,69,64,26,55
7601,Ephraim,69,0,71,96,0,39,0,77,95,0
7602,Ernie,29,0,68,37,41,0,54,0,47,23
7603,Ernst,0,0,0,0,94,0,81,0,0,0
7604,Ethel,50,73,99,95,69,19,14,17,0,0
7605,Fate,67,92,0,71,0,0,0,0,0,0
7606,Ford,3,0,0,0,44,0,71,0,0,22
7607,Fulton,82,66,0,0,0,2,15,1,0,91
7608,Henery,0,0,0,0,27,67,0,0,0,96
7609,Hoyt,0,0,0,0,0,29,0,0,0,1
7610,Irl,89,0,59,7,0,0,0,0,3,0
7611,Ivy,12,9,23,0,0,56,0,39,0,0
7612,Jonathan,74,57,17,23,87,0,0,39,0,0
7613,Lemon,9,0,2,0,0,0,0,0,0,0
7614,Lindsey,94,90,0,59,0,88,0,0,0,34
7615,Lou,0,73,12,0,0,0,6,0,17,12
7616,Maynard,37,0,83,0,35,87,0,16,14,41
7617,Melville,0,81,0,0,74,0,8,85,0,0
7618,Micheal,23,34,3,66,69,0,80,69,0,88
7619,Nellie,99,9,69,0,4,90,0,0,28,0
7620,Omar,0,93,94,0,0,0,0,0,64,0
7621,Pinkney,66,7,0,0,0,0,33,0,11,61
7622,Pleasant,0,67,64,73,73,66,0,35,0,39
7623,Rube,0,27,0,72,0,0,0,0,0,0
7624,Shelton,25,21,0,0,0,82,0,37,6,0
7625,Sid,17,1,87,28,34,69,50,12,0,0
7626,Sim,0,0,39,0,0,0,0,0,0,52
7627,Theo,89,0,97,0,0,0,0,19,0,0
7628,Thornton,55,87,0,0,15,0,0,10,0,13
7629,Toney,75,0,0,0,76,7,94,0,0,82
7630,Vance,14,32,0,0,18,0,0,33,0,0
7631,Alford,0,0,83,0,8,97,34,0,37,0
7632,Archer,6,47,45,17,64,0,2,41,0,46
7633,Armand,0,14,25,37,38,0,0,63,0,0
7634,Arther,0,0,0,85,0,0,0,57,0,0
7635,Bart,0,7,91,63,77,0,0,39,48,33
7636,Benson,0,16,73,0,0,92,30,84,78,5
7637,Buford,0,0,0,0,0,0,0,11,0,76
7638,Burnett,0,17,63,0,0,7,0,0,25,0
7639,Burr,0,0,25,0,0,0,0,0,0,0
7640,Butler,0,0,54,76,0,30,55,55,0,78
7641,Cary,0,10,43,0,0,30,0,0,0,56
7642,Clara,99,58,83,26,44,0,0,6,0,37
7643,Dean,0,100,21,82,0,0,0,0,0,11
7644,Dexter,0,70,32,89,88,58,59,68,0,0
7645,Edson,0,48,49,94,80,83,24,0,0,0
7646,Egbert,25,62,59,17,0,0,0,0,44,40
7647,Elvin,0,0,87,51,0,36,0,0,30,90
7648,Emmet,45,0,0,63,48,0,3,0,100,55
7649,Evert,0,4,0,0,0,4,0,59,22,6
7650,Gaylord,78,82,2,64,19,0,47,96,0,0
7651,Graham,0,21,79,10,0,56,0,0,73,62
7652,Gustaf,0,0,97,72,2,0,14,0,0,18
7653,Hillard,82,95,0,82,74,0,79,0,60,71
7654,Howell,0,0,0,0,0,97,41,24,0,84
7655,Ida,0,0,73,0,83,0,9,59,31,46
7656,Ignacio,34,0,74,0,78,54,10,7,62,0
7657,Lenard,32,0,0,0,51,85,0,0,77,45
7658,Lige,72,0,83,74,0,0,46,0,38,0
7659,Linwood,75,0,0,0,95,0,0,0,0,44
7660,Lowell,32,58,16,26,0,90,0,0,0,0
7661,Luis,0,0,0,0,27,3,64,0,0,61
7662,Manley,15,0,27,71,0,0,0,88,17,64
7663,Marcellus,0,0,0,65,0,13,0,0,0,0
7664,Mervin,0,26,33,0,36,12,0,39,70,73
7665,Nolan,91,84,0,67,0,0,0,0,52,0
7666,Norval,0,0,0,75,0,0,0,9,43,0
7667,Oran,67,14,0,28,91,0,0,90,9,94
7668,Pierre,0,21,0,5,0,0,93,0,0,25
7669,Randall,0,18,36,0,16,0,12,0,0,0
7670,Reece,93,0,0,0,39,0,71,85,95,52
7671,Rodney,0,20,52,19,74,22,0,20,0,29
7672,Rolland,59,64,18,0,15,0,19,47,0,37
7673,Ruby,0,16,0,45,17,34,39,57,46,47
7674,Shirley,30,96,0,59,27,0,12,0,17,86
7675,Thaddeus,98,20,45,29,0,0,49,37,0,0
7676,Tobe,0,12,13,0,86,60,0,0,41,0
7677,West,0,15,0,47,0,48,0,0,93,0
7678,Willian,0,0,0,16,16,21,0,15,0,41
7679,Ace,0,40,0,0,0,0,49,88,0,0
7680,Adelbert,0,0,36,45,0,0,0,90,0,0
7681,Alberto,0,21,70,0,83,34,0,0,0,0
7682,Alf,80,0,85,0,0,79,0,55,0,96
7683,Almer,0,96,0,86,0,5,65,0,0,0
7684,Alois,72,3,4,0,0,0,0,0,0,29
7685,Alvie,0,0,70,0,0,58,0,0,26,0
7686,Andres,71,0,88,65,0,0,0,0,53,0
7687,Angelo,71,10,0,0,81,57,0,10,40,0
7688,Arlie,0,38,0,0,0,43,89,47,0,29
7689,Armond,96,0,0,0,86,75,50,0,0,27
7690,Banks,0,4,32,28,22,0,14,0,36,80
7691,Barton,0,23,0,0,0,38,0,0,8,13
7692,Bedford,90,13,80,31,0,0,0,0,0,100
7693,Beverly,21,0,71,0,0,0,0,59,0,0
7694,Boss,78,0,28,0,87,83,0,0,0,27
7695,Captain,15,7,55,31,89,10,0,26,89,3
7696,Clarance,71,53,0,78,41,0,0,4,0,0
7697,Cloyd,10,81,0,0,93,36,0,0,0,43
7698,Dawson,30,0,0,44,0,43,12,52,0,0
7699,Dayton,0,0,3,40,67,0,95,0,15,28
7700,Denis,34,0,0,22,52,75,0,69,10,14
7701,Doctor,79,75,65,0,6,0,0,0,20,66
7702,Eldon,0,0,0,23,0,0,0,22,30,41
7703,Elmo,0,13,0,0,79,1,0,0,94,0
7704,Elsworth,0,0,0,36,31,32,83,0,0,0
7705,Frazier,0,59,3,100,0,18,51,0,0,0
7706,Furman,0,0,26,0,0,0,0,17,0,57
7707,Gideon,0,0,0,0,0,49,67,0,6,39
7708,Godfrey,0,0,0,0,18,59,0,0,54,20
7709,Guss,42,87,41,88,0,0,10,0,0,84
7710,Hallie,90,0,0,64,53,0,87,0,19,17
7711,Harlan,0,0,0,16,21,29,0,0,0,86
7712,Helmer,0,0,0,4,0,0,0,41,18,9
7713,Junious,0,72,0,74,93,0,0,0,4,48
7714,Lacy,0,0,0,59,3,0,41,0,0,0
7715,Leander,0,52,38,37,0,68,0,44,7,63
7716,Len,97,0,0,0,0,29,56,73,0,76
7717,Lincoln,73,0,26,0,46,0,0,79,71,0
7718,Lora,0,5,0,0,52,0,19,54,7,0
7719,Lum,55,46,30,0,17,0,0,40,28,0
7720,Mat,41,0,0,0,47,0,48,0,72,60
7721,Merl,0,31,69,0,0,76,97,0,100,0
7722,Merlin,0,52,75,0,80,0,91,68,7,0
7723,Moody,0,0,57,0,0,60,0,0,47,0
7724,Mortimer,0,59,46,0,26,14,65,0,0,52
7725,Nat,0,0,27,73,8,0,29,0,0,0
7726,Nora,0,0,0,16,91,36,0,30,67,67
7727,Norris,0,24,90,76,0,53,0,0,99,40
7728,Orla,23,0,81,0,77,65,92,0,29,6
7729,Oswald,37,89,0,85,0,0,0,0,0,32
7730,Otha,33,99,23,56,91,80,0,0,26,0
7731,Ples,0,0,0,0,0,0,0,0,8,80
7732,Price,0,50,6,0,0,51,0,60,54,0
7733,Rafael,0,0,53,0,0,0,76,2,0,56
7734,Rich,0,52,0,76,12,31,93,53,99,0
7735,Ronald,0,0,0,72,0,51,0,0,0,0
7736,Rubin,0,0,0,53,42,53,46,53,0,0
7737,Russel,74,59,0,46,2,0,26,0,37,100
7738,Seaborn,0,23,0,0,31,0,0,0,93,0
7739,Seymour,0,0,0,0,0,0,0,0,0,0
7740,Soloman,15,0,0,53,82,0,43,0,40,0
7741,Theron,0,23,0,0,45,84,0,0,0,48
7742,Thompson,92,22,45,0,0,97,88,60,0,10
7743,Truman,96,0,16,52,0,27,0,24,42,0
7744,Vander,0,17,68,0,91,21,70,0,0,0
7745,Verne,62,10,0,41,0,0,0,47,0,19
7746,Vicente,33,16,67,0,91,0,13,19,13,0
7747,Watson,54,0,0,82,0,42,6,0,0,0
7748,Wendell,0,76,0,28,49,0,83,6,0,77
7749,Willam,61,30,0,57,45,11,0,98,0,1
7750,Winfred,0,68,37,44,0,0,0,0,0,0
7751,Zeb,0,0,0,75,0,0,0,0,0,29
7752,Alden,64,0,21,87,73,0,0,99,0,40
7753,Alfredo,0,68,25,91,0,0,69,66,0,0
7754,Almon,65,3,0,0,0,36,7,0,88,44
7755,Bartholomew,0,0,75,72,79,0,0,77,80,41
7756,Berton,0,0,0,64,59,0,15,0,0,31
7757,Bird,0,81,0,56,31,0,0,62,59,24
7758,Burley,0,28,60,70,50,0,91,0,0,75
7759,Byrd,0,0,1,0,0,70,46,75,100,10
7760,Cash,58,0,0,54,0,13,81,88,63,0
7761,Chalmer,0,0,67,0,24,63,0,38,62,77
7762,Collie,80,0,0,0,0,81,0,5,0,0
7763,Cornelious,23,30,53,76,0,0,0,20,11,61
7764,Dana,83,36,0,0,20,29,30,0,44,24
7765,Delmar,0,7,0,68,0,0,0,0,0,16
7766,Dolph,5,0,4,0,0,0,0,4,32,0
7767,Dominick,55,20,0,0,0,39,54,85,15,0
7768,Donnie,8,78,0,0,4,56,97,11,69,21
7769,Edith,0,6,0,91,52,81,0,5,63,0
7770,Elie,77,63,0,0,20,55,71,25,26,85
7771,Eliseo,51,0,95,18,43,0,73,0,72,0
7772,Elwin,81,80,0,20,31,0,0,0,0,0
7773,Ethan,94,0,57,38,2,92,97,0,0,0
7774,Ewing,0,36,57,0,25,0,54,0,0,0
7775,Finley,0,47,0,18,0,99,0,0,0,0
7776,Freddie,56,36,17,8,69,68,39,19,67,0
7777,Gardner,0,0,0,0,0,0,38,0,0,38
7778,Gary,64,0,81,0,0,91,0,0,0,78
7779,Gerhard,31,0,5,0,80,0,83,0,0,6
7780,Glover,0,85,0,12,0,82,0,78,0,0
7781,Golden,0,9,61,55,37,87,0,69,0,0
7782,Grady,0,38,88,27,0,38,0,38,0,0
7783,Hardy,10,0,30,0,67,29,5,93,0,0
7784,Haskell,0,76,18,0,0,0,0,38,0,55
7785,Heber,12,0,0,0,0,0,48,0,0,0
7786,Hector,0,43,1,90,34,0,37,0,4,0
7787,Hilary,5,50,23,93,0,45,56,0,0,81
7788,Hilton,53,0,17,76,0,0,77,60,0,27
7789,Hosteen,0,53,55,0,57,0,50,0,0,99
7790,Ivory,19,0,10,29,88,0,0,45,0,0
7791,Jule,0,0,0,42,0,0,0,0,5,0
7792,Kirby,14,0,19,0,34,61,0,0,81,4
7793,Lamar,0,0,0,0,27,0,9,28,0,22
7794,Lambert,0,0,74,0,35,0,25,80,34,11
7795,Landon,0,0,73,0,0,0,0,0,0,0
7796,Leopold,56,0,4,0,0,0,85,0,0,0
7797,Levy,63,67,0,0,43,5,0,81,27,0
7798,Llewellyn,0,64,100,79,19,89,0,0,87,70
7799,Lorenz,0,0,0,11,0,24,44,8,59,0
7800,Love,30,59,0,89,0,0,81,70,0,0
7801,Malachi,60,0,0,0,15,49,0,0,0,0
7802,Maxwell,26,95,4,0,0,7,32,0,53,0
7803,Mont,0,37,0,16,0,0,0,33,99,54
7804,Myrtle,0,0,0,33,0,27,0,0,0,19
7805,Newman,56,0,72,34,90,52,0,50,0,15
7806,Obie,88,18,0,46,0,90,11,0,63,0
7807,Odie,90,0,51,65,0,0,0,55,0,81
7808,Orley,40,0,26,39,0,0,0,0,88,98
7809,Peyton,0,22,73,0,0,0,43,84,100,0
7810,Sanders,74,46,0,0,0,0,36,100,0,0
7811,Seldon,89,28,39,0,61,19,0,0,0,23
7812,Simpson,37,0,72,0,0,98,61,0,0,0
7813,Squire,0,0,0,0,0,31,55,97,45,0
7814,Theophile,0,25,98,0,0,30,0,76,7,0
7815,Tillman,0,0,59,45,0,0,1,54,22,38
7816,Tomas,40,0,15,100,0,34,0,70,49,0
7817,Verner,0,0,47,34,84,0,98,91,0,0
7818,Webb,0,82,95,0,0,98,49,0,0,0
7819,Addie,33,61,84,13,0,43,91,0,0,0
7820,Ah,4,95,0,59,0,43,51,57,0,0
7821,Aleck,25,0,0,10,49,58,0,84,45,0
7822,Alphonsus,0,0,42,39,32,0,46,0,0,0
7823,Amon,17,65,0,11,0,75,0,0,11,0
7824,Anson,22,0,0,0,0,0,0,89,0,0
7825,Arley,0,51,0,0,57,30,66,0,0,0
7826,Asher,7,0,78,2,36,0,3,0,66,0
7827,Author,15,0,0,0,0,98,0,94,0,100
7828,Bailey,0,67,68,0,45,0,71,0,22,27
7829,Bascom,32,0,22,59,62,83,0,32,28,9
7830,Bernie,66,0,70,12,0,38,0,67,0,24
7831,Billy,0,34,0,0,10,10,0,19,65,0
7832,Birt,83,33,61,2,14,0,94,65,9,0
7833,Brad,0,0,7,30,0,0,0,12,0,0
7834,Brice,0,0,0,79,39,0,62,0,99,96
7835,Brooks,0,0,0,0,100,0,38,35,0,0
7836,Bryant,0,41,68,50,0,23,73,85,0,0
7837,Burrell,98,26,0,0,0,21,71,63,0,87
7838,Champ,0,36,59,96,0,0,53,0,0,0
7839,Cleo,0,0,71,18,0,0,0,0,0,0
7840,Colin,72,0,0,98,0,0,0,0,61,95
7841,Creed,0,0,54,0,0,36,0,0,65,0
7842,Curt,0,0,60,82,0,0,90,77,0,0
7843,Delos,0,50,0,39,41,94,72,48,0,18
7844,Denver,0,16,45,0,96,16,80,0,0,0
7845,Dolphus,0,0,0,91,95,8,0,0,22,0
7846,Eben,0,0,0,0,6,55,91,0,23,62
7847,Elam,25,0,0,0,0,15,0,0,36,0
7848,Eliga,82,0,0,75,0,29,0,27,0,34
7849,Ellwood,2,0,0,25,25,33,18,83,0,0
7850,Ely,0,57,0,68,0,24,0,0,84,0
7851,Ephram,59,0,0,16,0,0,0,0,0,0
7852,Ephriam,66,0,0,93,0,29,0,84,38,27
7853,Ethelbert,0,61,64,100,57,31,33,0,0,70
7854,Eva,94,0,0,0,0,25,40,0,21,0
7855,Evans,0,10,8,92,0,55,0,38,0,0
7856,Everette,20,0,0,0,79,0,0,0,80,0
7857,Ewald,0,0,0,82,0,0,0,0,78,0
7858,Ewell,0,0,0,13,0,27,0,46,66,53
7859,Fayette,0,73,0,48,89,0,32,0,2,72
7860,Ferd,94,0,0,0,2,0,77,0,51,0
7861,Gale,35,0,27,0,0,0,83,35,0,0
7862,Gilman,51,0,0,7,83,0,28,66,0,26
7863,Gregorio,0,24,0,0,41,0,0,39,0,0
7864,Hattie,0,21,82,15,0,0,0,0,72,98
7865,Hayes,0,15,0,5,0,57,33,85,83,0
7866,Henri,0,0,87,0,0,49,0,0,93,31
7867,Hermon,0,0,0,6,0,85,0,40,0,0
7868,Horatio,0,0,96,71,0,0,0,18,95,21
7869,Hyrum,0,58,0,0,0,0,0,81,14,0
7870,Isidore,0,53,24,0,41,2,64,71,0,0
7871,Iver,0,66,0,0,0,75,67,0,0,0
7872,Jobe,0,0,0,0,29,0,0,0,0,17
7873,Joeseph,58,48,31,72,37,35,0,0,0,14
7874,Joesph,37,0,46,0,100,57,0,0,0,92
7875,Julia,79,0,0,95,0,0,0,0,59,0
7876,Kelley,18,0,0,0,77,0,0,28,0,82
7877,Lafe,0,33,66,8,73,0,0,0,49,0
7878,Laura,81,77,0,64,49,96,89,96,0,60
7879,Lawyer,6,0,0,23,69,0,52,80,0,0
7880,Leigh,0,67,34,24,0,0,85,55,0,97
7881,Lennie,94,4,0,47,33,0,0,0,0,2
7882,Leonce,0,74,33,37,0,0,68,21,36,0
7883,Leonidas,0,63,0,0,81,0,0,44,20,85
7884,Lillian,0,55,79,0,30,23,8,0,74,0
7885,Loy,16,62,0,0,42,0,0,0,43,0
7886,Mahlon,32,51,0,15,44,22,0,0,0,0
7887,Mamie,94,0,39,24,26,0,46,1,0,0
7888,Manford,63,0,83,0,0,0,96,0,21,0
7889,Milford,98,56,8,0,0,51,0,0,0,92
7890,Miller,26,58,86,67,98,0,81,63,12,0
7891,Orion,0,0,74,0,0,38,0,93,77,83
7892,Orson,0,0,0,52,82,23,0,8,0,0
7893,Ottie,0,0,0,29,0,58,65,0,6,70
7894,Prentice,2,25,68,0,68,0,92,87,40,0
7895,Quincy,63,0,57,70,0,68,76,9,64,0
7896,Rollo,0,0,0,52,0,13,77,38,0,65
7897,Rose,0,66,0,3,0,0,0,100,0,51
7898,Rowland,0,0,2,99,0,26,10,88,0,0
7899,Rudolf,93,69,0,72,30,0,0,0,15,57
7900,Rudy,0,75,0,17,92,11,27,0,29,0
7901,Rush,64,0,69,46,0,59,56,38,48,86
7902,Sampson,83,1,0,0,77,0,0,0,97,0
7903,Selmer,0,68,0,0,41,0,0,76,0,0
7904,Shade,48,0,86,0,100,25,55,0,83,66
7905,Sheldon,88,0,52,100,0,35,78,52,48,0
7906,Shepherd,24,0,0,26,0,0,0,36,28,0
7907,Silvester,0,0,0,0,0,23,52,0,74,48
7908,Simeon,7,96,0,0,0,0,13,47,0,41
7909,Stanford,0,0,0,0,11,0,0,93,35,0
7910,Talmage,0,0,0,69,0,34,83,17,0,0
7911,Urban,77,93,0,5,0,0,96,85,0,0
7912,Vernie,0,30,0,0,32,0,83,0,80,0
7913,Volney,0,45,58,0,63,96,0,0,97,88
7914,Wes,0,55,24,1,0,0,0,0,51,20
7915,Wilton,0,0,0,0,0,85,0,0,20,1
7916,Winston,42,86,0,3,0,41,49,24,0,71
7917,Wong,0,0,24,0,17,0,40,0,0,29
7918,Woodie,43,0,0,26,0,0,92,0,98,0
7919,Wright,88,0,0,87,0,91,47,0,93,0
7920,Yancy,14,0,76,0,47,0,0,58,99,0
7921,Ab,96,0,3,38,72,55,0,0,0,0
7922,Abbie,0,0,31,64,88,12,0,51,71,5
7923,Ada,64,20,0,13,0,9,0,0,9,0
7924,Adolfo,0,0,0,23,0,0,86,93,0,78
7925,Agnes,0,0,75,0,92,0,10,59,0,63
7926,Alan,0,11,51,0,0,0,0,0,2,0
7927,Alcide,0,57,57,0,0,0,9,0,0,88
7928,Alec,66,0,0,99,0,0,0,43,0,0
7929,Alejandro,0,20,94,0,16,2,0,14,83,0
7930,Alexis,87,15,0,14,100,0,48,83,24,0
7931,Alpha,0,0,0,0,0,0,0,98,0,0
7932,Alpheus,0,54,66,0,0,74,3,49,0,46
7933,Alto,37,0,35,65,87,95,44,20,54,91
7934,Alvia,33,32,9,45,50,0,0,0,0,88
7935,Arden,0,19,0,28,26,0,5,0,31,0
7936,Arlington,67,0,22,0,0,48,0,0,0,12
7937,Arnie,41,0,78,8,0,44,72,0,0,95
7938,Arvin,0,21,24,21,75,84,64,0,77,0
7939,Ballard,0,93,100,0,15,0,73,42,0,51
7940,Bee,0,12,0,28,0,66,0,0,0,36
7941,Benito,29,1,0,0,0,0,0,88,0,0
7942,Benjamen,0,36,82,0,43,0,49,0,61,0
7943,Bessie,11,63,2,0,36,15,0,0,61,26
7944,Blair,9,0,0,30,0,0,13,0,8,0
7945,Blanche,100,4,0,0,89,0,0,0,42,0
7946,Bliss,59,61,0,73,0,0,0,20,0,0
7947,Bradley,40,0,6,0,0,80,62,0,80,48
7948,Brady,0,71,46,90,0,29,0,90,64,64
7949,Cal,2,0,0,77,26,0,0,85,0,15
7950,Camille,14,38,50,0,30,0,0,0,84,80
7951,Cassie,37,0,1,2,0,0,96,0,69,0
7952,Cassius,0,0,24,0,0,25,29,0,40,94
7953,Catherine,0,36,79,0,0,6,55,23,27,56
7954,Charly,22,66,0,94,0,0,0,0,75,73
7955,Chin,0,3,95,0,60,83,37,3,0,88
7956,Clarke,0,0,0,2,45,0,48,0,0,0
7957,Claus,0,0,78,92,87,82,0,69,48,0
7958,Cleon,78,18,0,0,93,0,84,0,47,96
7959,Cooper,99,11,1,54,4,1,34,0,47,82
7960,Cullen,0,0,0,0,0,0,0,70,0,87
7961,Dell,68,11,0,96,54,0,79,70,0,4
7962,Delmer,0,36,0,49,0,5,0,0,0,0
7963,Dennie,53,0,77,0,97,0,51,21,0,100
7964,Dewey,76,0,0,35,0,0,0,0,50,0
7965,Diego,29,0,0,34,0,19,0,0,0,37
7966,Dionicio,63,49,40,0,0,0,82,20,37,40
7967,Dixie,0,0,0,0,45,0,0,60,0,0
7968,Dominic,0,53,13,0,67,0,0,65,0,0
7969,Dora,0,40,30,33,0,49,21,81,66,0
7970,Dorr,0,7,69,0,61,0,0,0,90,44
7971,Dow,84,6,59,0,0,40,36,0,49,73
7972,Duane,48,17,79,0,88,0,0,0,0,0
7973,Ebb,0,42,74,0,0,0,0,0,0,85
7974,Eber,0,0,35,21,74,6,0,0,0,20
7975,Edmon,0,0,0,0,0,0,61,0,0,60
7976,Effie,100,0,0,0,1,0,0,45,20,72
7977,Ellie,0,68,0,0,0,0,0,0,37,0
7978,Elroy,23,0,21,0,98,0,0,20,0,0
7979,Elvis,0,49,0,0,0,32,0,0,0,0
7980,Estes,0,0,7,0,0,0,0,0,16,57
7981,Gabe,7,44,0,81,0,0,0,0,38,93
7982,Gilford,0,0,26,0,85,80,0,30,36,0
7983,Gottlieb,0,30,83,0,63,0,64,0,51,0
7984,Graves,0,0,0,45,82,39,0,18,0,95
7985,Gray,0,51,0,3,0,10,0,74,15,0
7986,Griffin,72,53,0,0,0,79,19,44,89,0
7987,Gussie,67,0,0,0,17,16,0,73,22,0
7988,Hardin,0,46,10,0,0,70,0,0,41,7
7989,Harlow,0,0,0,0,0,11,0,0,0,0
7990,Harman,0,74,87,0,80,0,0,18,0,74
7991,Hazel,73,78,0,73,57,0,61,45,45,0
7992,Hillery,0,0,0,74,0,0,3,100,28,0
